id,created_at,aluno_id,data,presente
4105,2025-07-28 13:13:14.235104+00,75,2025-07-28,true
4106,2025-07-28 13:13:14.235104+00,184,2025-07-28,false
4107,2025-07-28 13:13:14.235104+00,185,2025-07-28,true
4108,2025-07-28 13:13:14.235104+00,186,2025-07-28,false
4109,2025-07-28 13:13:14.235104+00,187,2025-07-28,true
4110,2025-07-28 13:13:14.235104+00,189,2025-07-28,false
4111,2025-07-28 13:13:14.235104+00,190,2025-07-28,false
4112,2025-07-28 13:13:14.235104+00,95,2025-07-28,true
4113,2025-07-28 13:13:14.235104+00,136,2025-07-28,true
4114,2025-07-28 13:13:14.235104+00,191,2025-07-28,true
4115,2025-07-28 13:13:14.235104+00,193,2025-07-28,true
4116,2025-07-28 13:13:14.235104+00,63,2025-07-28,false
4117,2025-07-28 13:13:14.235104+00,64,2025-07-28,true
4118,2025-07-28 13:13:14.235104+00,65,2025-07-28,false
4119,2025-07-28 13:13:14.235104+00,66,2025-07-28,false
4120,2025-07-28 13:13:14.235104+00,67,2025-07-28,true
4121,2025-07-28 13:13:14.235104+00,68,2025-07-28,false
4122,2025-07-28 13:13:14.235104+00,69,2025-07-28,true
4123,2025-07-28 13:13:14.235104+00,70,2025-07-28,false
4124,2025-07-28 13:13:14.235104+00,71,2025-07-28,false
4125,2025-07-28 13:13:14.235104+00,72,2025-07-28,true
4126,2025-07-28 13:13:14.235104+00,73,2025-07-28,false
4127,2025-07-28 13:13:14.235104+00,74,2025-07-28,false
4128,2025-07-28 13:13:14.235104+00,206,2025-07-28,true
4129,2025-07-28 13:13:14.235104+00,76,2025-07-28,false
4130,2025-07-28 13:13:14.235104+00,77,2025-07-28,false
4131,2025-07-28 13:13:14.235104+00,79,2025-07-28,false
4132,2025-07-28 13:13:14.235104+00,80,2025-07-28,false
4133,2025-07-28 13:13:14.235104+00,81,2025-07-28,true
4134,2025-07-28 13:13:14.235104+00,82,2025-07-28,false
4135,2025-07-28 13:13:14.235104+00,83,2025-07-28,false
4136,2025-07-28 13:13:14.235104+00,85,2025-07-28,true
4137,2025-07-28 13:13:14.235104+00,87,2025-07-28,true
4138,2025-07-28 13:13:14.235104+00,88,2025-07-28,true
4139,2025-07-28 13:13:14.235104+00,89,2025-07-28,false
4140,2025-07-28 13:13:14.235104+00,90,2025-07-28,true
4141,2025-07-28 13:13:14.235104+00,91,2025-07-28,true
4142,2025-07-28 13:13:14.235104+00,92,2025-07-28,true
4143,2025-07-28 13:13:14.235104+00,93,2025-07-28,true
4144,2025-07-28 13:13:14.235104+00,94,2025-07-28,true
4145,2025-07-28 13:13:14.235104+00,96,2025-07-28,true
4146,2025-07-28 13:13:14.235104+00,97,2025-07-28,false
4147,2025-07-28 13:13:14.235104+00,98,2025-07-28,false
4148,2025-07-28 13:13:14.235104+00,1,2025-07-28,false
4149,2025-07-28 13:13:14.235104+00,3,2025-07-28,false
4150,2025-07-28 13:13:14.235104+00,4,2025-07-28,false
4151,2025-07-28 13:13:14.235104+00,5,2025-07-28,false
4152,2025-07-28 13:13:14.235104+00,7,2025-07-28,false
4153,2025-07-28 13:13:14.235104+00,9,2025-07-28,false
4154,2025-07-28 13:13:14.235104+00,10,2025-07-28,false
4155,2025-07-28 13:13:14.235104+00,11,2025-07-28,true
4156,2025-07-28 13:13:14.235104+00,12,2025-07-28,true
4157,2025-07-28 13:13:14.235104+00,13,2025-07-28,false
4158,2025-07-28 13:13:14.235104+00,14,2025-07-28,false
4159,2025-07-28 13:13:14.235104+00,15,2025-07-28,false
4160,2025-07-28 13:13:14.235104+00,16,2025-07-28,true
4161,2025-07-28 13:13:14.235104+00,17,2025-07-28,true
4162,2025-07-28 13:13:14.235104+00,99,2025-07-28,false
4163,2025-07-28 13:13:14.235104+00,100,2025-07-28,false
4164,2025-07-28 13:13:14.235104+00,102,2025-07-28,true
4165,2025-07-28 13:13:14.235104+00,103,2025-07-28,true
4166,2025-07-28 13:13:14.235104+00,104,2025-07-28,false
4167,2025-07-28 13:13:14.235104+00,101,2025-07-28,false
4168,2025-07-28 13:13:14.235104+00,231,2025-07-28,true
4169,2025-07-28 13:13:14.235104+00,148,2025-07-28,true
4170,2025-07-28 13:13:14.235104+00,149,2025-07-28,true
4171,2025-07-28 13:13:14.235104+00,105,2025-07-28,true
4172,2025-07-28 13:13:14.235104+00,106,2025-07-28,true
4173,2025-07-28 13:13:14.235104+00,107,2025-07-28,true
4174,2025-07-28 13:13:14.235104+00,108,2025-07-28,true
4175,2025-07-28 13:13:14.235104+00,109,2025-07-28,true
4176,2025-07-28 13:13:14.235104+00,110,2025-07-28,true
4177,2025-07-28 13:13:14.235104+00,230,2025-07-28,false
4178,2025-07-28 13:13:14.235104+00,18,2025-07-28,false
4179,2025-07-28 13:13:14.235104+00,19,2025-07-28,true
4180,2025-07-28 13:13:14.235104+00,20,2025-07-28,false
4181,2025-07-28 13:13:14.235104+00,21,2025-07-28,false
4182,2025-07-28 13:13:14.235104+00,22,2025-07-28,true
4183,2025-07-28 13:13:14.235104+00,111,2025-07-28,false
4184,2025-07-28 13:13:14.235104+00,112,2025-07-28,true
4185,2025-07-28 13:13:14.235104+00,113,2025-07-28,false
4186,2025-07-28 13:13:14.235104+00,114,2025-07-28,false
4187,2025-07-28 13:13:14.235104+00,115,2025-07-28,true
4188,2025-07-28 13:13:14.235104+00,116,2025-07-28,true
4189,2025-07-28 13:13:14.235104+00,117,2025-07-28,true
4190,2025-07-28 13:13:14.235104+00,232,2025-07-28,false
4191,2025-07-28 13:13:14.235104+00,118,2025-07-28,true
4192,2025-07-28 13:13:14.235104+00,119,2025-07-28,false
4193,2025-07-28 13:13:14.235104+00,120,2025-07-28,true
4194,2025-07-28 13:13:14.235104+00,121,2025-07-28,false
4195,2025-07-28 13:13:14.235104+00,122,2025-07-28,false
4196,2025-07-28 13:13:14.235104+00,123,2025-07-28,true
4197,2025-07-28 13:13:14.235104+00,124,2025-07-28,false
4198,2025-07-28 13:13:14.235104+00,125,2025-07-28,false
4199,2025-07-28 13:13:14.235104+00,126,2025-07-28,true
4200,2025-07-28 13:13:14.235104+00,127,2025-07-28,true
4201,2025-07-28 13:13:14.235104+00,128,2025-07-28,true
4202,2025-07-28 13:13:14.235104+00,129,2025-07-28,true
4203,2025-07-28 13:13:14.235104+00,233,2025-07-28,true
4204,2025-07-28 13:13:14.235104+00,229,2025-07-28,true
4205,2025-07-28 13:13:14.235104+00,438,2025-07-28,false
4206,2025-07-28 13:13:14.235104+00,31,2025-07-28,true
4207,2025-07-28 13:13:14.235104+00,32,2025-07-28,false
4208,2025-07-28 13:13:14.235104+00,33,2025-07-28,true
4209,2025-07-28 13:13:14.235104+00,34,2025-07-28,true
4210,2025-07-28 13:13:14.235104+00,35,2025-07-28,true
4211,2025-07-28 13:13:14.235104+00,41,2025-07-28,false
4212,2025-07-28 13:13:14.235104+00,43,2025-07-28,true
4213,2025-07-28 13:13:14.235104+00,44,2025-07-28,true
4214,2025-07-28 13:13:14.235104+00,45,2025-07-28,false
4215,2025-07-28 13:13:14.235104+00,46,2025-07-28,true
4216,2025-07-28 13:13:14.235104+00,36,2025-07-28,true
4217,2025-07-28 13:13:14.235104+00,37,2025-07-28,true
4218,2025-07-28 13:13:14.235104+00,38,2025-07-28,true
4219,2025-07-28 13:13:14.235104+00,40,2025-07-28,true
4220,2025-07-28 13:13:14.235104+00,130,2025-07-28,true
4221,2025-07-28 13:13:14.235104+00,131,2025-07-28,true
4222,2025-07-28 13:13:14.235104+00,133,2025-07-28,true
4223,2025-07-28 13:13:14.235104+00,134,2025-07-28,false
4224,2025-07-28 13:13:14.235104+00,135,2025-07-28,false
4225,2025-07-28 13:13:14.235104+00,137,2025-07-28,true
4226,2025-07-28 13:13:14.235104+00,138,2025-07-28,true
4227,2025-07-28 13:13:14.235104+00,139,2025-07-28,true
4228,2025-07-28 13:13:14.235104+00,140,2025-07-28,false
4229,2025-07-28 13:13:14.235104+00,141,2025-07-28,true
4230,2025-07-28 13:13:14.235104+00,142,2025-07-28,true
4231,2025-07-28 13:13:14.235104+00,143,2025-07-28,true
4232,2025-07-28 13:13:14.235104+00,144,2025-07-28,true
4233,2025-07-28 13:13:14.235104+00,145,2025-07-28,false
4234,2025-07-28 13:13:14.235104+00,146,2025-07-28,true
4235,2025-07-28 13:13:14.235104+00,147,2025-07-28,true
4236,2025-07-28 13:13:14.235104+00,150,2025-07-28,false
4237,2025-07-28 13:13:14.235104+00,151,2025-07-28,true
4238,2025-07-28 13:13:14.235104+00,152,2025-07-28,true
4239,2025-07-28 13:13:14.235104+00,153,2025-07-28,false
4240,2025-07-28 13:13:14.235104+00,154,2025-07-28,true
4241,2025-07-28 13:13:14.235104+00,155,2025-07-28,false
4242,2025-07-28 13:13:14.235104+00,156,2025-07-28,true
4243,2025-07-28 13:13:14.235104+00,157,2025-07-28,false
4244,2025-07-28 13:13:14.235104+00,158,2025-07-28,false
4245,2025-07-28 13:13:14.235104+00,159,2025-07-28,false
4246,2025-07-28 13:13:14.235104+00,160,2025-07-28,true
4247,2025-07-28 13:13:14.235104+00,161,2025-07-28,false
4248,2025-07-28 13:13:14.235104+00,162,2025-07-28,true
4249,2025-07-28 13:13:14.235104+00,163,2025-07-28,false
4250,2025-07-28 13:13:14.235104+00,164,2025-07-28,false
4251,2025-07-28 13:13:14.235104+00,165,2025-07-28,false
4252,2025-07-28 13:13:14.235104+00,166,2025-07-28,true
4253,2025-07-28 13:13:14.235104+00,47,2025-07-28,false
4254,2025-07-28 13:13:14.235104+00,48,2025-07-28,false
4255,2025-07-28 13:13:14.235104+00,53,2025-07-28,true
4256,2025-07-28 13:13:14.235104+00,54,2025-07-28,true
4257,2025-07-28 13:13:14.235104+00,49,2025-07-28,true
4258,2025-07-28 13:13:14.235104+00,50,2025-07-28,true
4259,2025-07-28 13:13:14.235104+00,51,2025-07-28,true
4260,2025-07-28 13:13:14.235104+00,52,2025-07-28,true
4261,2025-07-28 13:13:14.235104+00,55,2025-07-28,true
4262,2025-07-28 13:13:14.235104+00,167,2025-07-28,true
4263,2025-07-28 13:13:14.235104+00,168,2025-07-28,true
4264,2025-07-28 13:13:14.235104+00,169,2025-07-28,false
4265,2025-07-28 13:13:14.235104+00,170,2025-07-28,false
4266,2025-07-28 13:13:14.235104+00,179,2025-07-28,true
4267,2025-07-28 13:13:14.235104+00,180,2025-07-28,true
4268,2025-07-28 13:13:14.235104+00,182,2025-07-28,false
4269,2025-07-28 13:13:14.235104+00,183,2025-07-28,false
4270,2025-07-28 13:13:14.235104+00,171,2025-07-28,false
4271,2025-07-28 13:13:14.235104+00,172,2025-07-28,true
4272,2025-07-28 13:13:14.235104+00,173,2025-07-28,false
4273,2025-07-28 13:13:14.235104+00,174,2025-07-28,true
4274,2025-07-28 13:13:14.235104+00,175,2025-07-28,false
4275,2025-07-28 13:13:14.235104+00,176,2025-07-28,false
4276,2025-07-28 13:13:14.235104+00,177,2025-07-28,false
4277,2025-07-28 13:13:14.235104+00,178,2025-07-28,false
4278,2025-07-28 13:13:14.235104+00,194,2025-07-28,true
4279,2025-07-28 13:13:14.235104+00,195,2025-07-28,false
4280,2025-07-28 13:13:14.235104+00,196,2025-07-28,true
4281,2025-07-28 13:13:14.235104+00,197,2025-07-28,false
4282,2025-07-28 13:13:14.235104+00,198,2025-07-28,true
4283,2025-07-28 13:13:14.235104+00,200,2025-07-28,true
4284,2025-07-28 13:13:14.235104+00,202,2025-07-28,true
4285,2025-07-28 13:13:14.235104+00,199,2025-07-28,true
4286,2025-07-28 13:13:14.235104+00,201,2025-07-28,true
4287,2025-07-28 13:13:14.235104+00,203,2025-07-28,false
4288,2025-07-28 13:13:14.235104+00,235,2025-07-28,true
4289,2025-07-28 13:13:14.235104+00,234,2025-07-28,false
4290,2025-07-28 13:13:14.235104+00,236,2025-07-28,true
4291,2025-07-28 13:13:14.235104+00,204,2025-07-28,true
4292,2025-07-28 13:13:14.235104+00,205,2025-07-28,true
5941,2025-07-31 13:43:38.420609+00,57,2025-07-31,false
5942,2025-07-31 13:43:38.420609+00,58,2025-07-31,true
5943,2025-07-31 13:43:38.420609+00,42,2025-07-31,false
5944,2025-07-31 13:43:38.420609+00,59,2025-07-31,true
5945,2025-07-31 13:43:38.420609+00,60,2025-07-31,true
5946,2025-07-31 13:43:38.420609+00,6,2025-07-31,false
5947,2025-07-31 13:43:38.420609+00,23,2025-07-31,false
5948,2025-07-31 13:43:38.420609+00,24,2025-07-31,false
5949,2025-07-31 13:43:38.420609+00,25,2025-07-31,false
5950,2025-07-31 13:43:38.420609+00,26,2025-07-31,true
5951,2025-07-31 13:43:38.420609+00,27,2025-07-31,true
5952,2025-07-31 13:43:38.420609+00,28,2025-07-31,true
5953,2025-07-31 13:43:38.420609+00,29,2025-07-31,true
5954,2025-07-31 13:43:38.420609+00,30,2025-07-31,false
5955,2025-07-31 13:43:38.420609+00,208,2025-07-31,false
5956,2025-07-31 13:43:38.420609+00,2,2025-07-31,false
5957,2025-07-31 13:43:38.420609+00,56,2025-07-31,true
5958,2025-07-31 13:43:38.420609+00,62,2025-07-31,false
5959,2025-07-31 13:43:38.420609+00,75,2025-07-31,true
5960,2025-07-31 13:43:38.420609+00,184,2025-07-31,false
5961,2025-07-31 13:43:38.420609+00,185,2025-07-31,true
5962,2025-07-31 13:43:38.420609+00,186,2025-07-31,false
5963,2025-07-31 13:43:38.420609+00,187,2025-07-31,true
5964,2025-07-31 13:43:38.420609+00,189,2025-07-31,false
5965,2025-07-31 13:43:38.420609+00,190,2025-07-31,true
5966,2025-07-31 13:43:38.420609+00,95,2025-07-31,true
5967,2025-07-31 13:43:38.420609+00,136,2025-07-31,true
5968,2025-07-31 13:43:38.420609+00,191,2025-07-31,false
5969,2025-07-31 13:43:38.420609+00,193,2025-07-31,true
5970,2025-07-31 13:43:38.420609+00,63,2025-07-31,false
5971,2025-07-31 13:43:38.420609+00,64,2025-07-31,true
5972,2025-07-31 13:43:38.420609+00,65,2025-07-31,false
5973,2025-07-31 13:43:38.420609+00,66,2025-07-31,false
5974,2025-07-31 13:43:38.420609+00,67,2025-07-31,false
5975,2025-07-31 13:43:38.420609+00,68,2025-07-31,false
5976,2025-07-31 13:43:38.420609+00,69,2025-07-31,true
5977,2025-07-31 13:43:38.420609+00,70,2025-07-31,false
5978,2025-07-31 13:43:38.420609+00,71,2025-07-31,false
5979,2025-07-31 13:43:38.420609+00,72,2025-07-31,true
5980,2025-07-31 13:43:38.420609+00,73,2025-07-31,false
5981,2025-07-31 13:43:38.420609+00,74,2025-07-31,true
5982,2025-07-31 13:43:38.420609+00,206,2025-07-31,true
5983,2025-07-31 13:43:38.420609+00,76,2025-07-31,true
5984,2025-07-31 13:43:38.420609+00,77,2025-07-31,false
5985,2025-07-31 13:43:38.420609+00,79,2025-07-31,false
5986,2025-07-31 13:43:38.420609+00,80,2025-07-31,true
5987,2025-07-31 13:43:38.420609+00,81,2025-07-31,true
5988,2025-07-31 13:43:38.420609+00,82,2025-07-31,false
5989,2025-07-31 13:43:38.420609+00,83,2025-07-31,false
5990,2025-07-31 13:43:38.420609+00,85,2025-07-31,true
5991,2025-07-31 13:43:38.420609+00,87,2025-07-31,true
5992,2025-07-31 13:43:38.420609+00,88,2025-07-31,true
5993,2025-07-31 13:43:38.420609+00,89,2025-07-31,false
5994,2025-07-31 13:43:38.420609+00,90,2025-07-31,false
5995,2025-07-31 13:43:38.420609+00,91,2025-07-31,true
5996,2025-07-31 13:43:38.420609+00,92,2025-07-31,true
5997,2025-07-31 13:43:38.420609+00,93,2025-07-31,true
5998,2025-07-31 13:43:38.420609+00,94,2025-07-31,true
5999,2025-07-31 13:43:38.420609+00,96,2025-07-31,true
6000,2025-07-31 13:43:38.420609+00,97,2025-07-31,false
6001,2025-07-31 13:43:38.420609+00,98,2025-07-31,false
6002,2025-07-31 13:43:38.420609+00,1,2025-07-31,false
6003,2025-07-31 13:43:38.420609+00,3,2025-07-31,false
6004,2025-07-31 13:43:38.420609+00,4,2025-07-31,false
6005,2025-07-31 13:43:38.420609+00,5,2025-07-31,false
6006,2025-07-31 13:43:38.420609+00,7,2025-07-31,false
6007,2025-07-31 13:43:38.420609+00,9,2025-07-31,true
6008,2025-07-31 13:43:38.420609+00,10,2025-07-31,false
6009,2025-07-31 13:43:38.420609+00,11,2025-07-31,false
6010,2025-07-31 13:43:38.420609+00,12,2025-07-31,true
6011,2025-07-31 13:43:38.420609+00,13,2025-07-31,false
6012,2025-07-31 13:43:38.420609+00,14,2025-07-31,false
6013,2025-07-31 13:43:38.420609+00,15,2025-07-31,true
6014,2025-07-31 13:43:38.420609+00,16,2025-07-31,false
6015,2025-07-31 13:43:38.420609+00,17,2025-07-31,false
6016,2025-07-31 13:43:38.420609+00,99,2025-07-31,false
6017,2025-07-31 13:43:38.420609+00,100,2025-07-31,false
6018,2025-07-31 13:43:38.420609+00,102,2025-07-31,true
6019,2025-07-31 13:43:38.420609+00,103,2025-07-31,true
6020,2025-07-31 13:43:38.420609+00,104,2025-07-31,false
6021,2025-07-31 13:43:38.420609+00,101,2025-07-31,false
6022,2025-07-31 13:43:38.420609+00,231,2025-07-31,true
6023,2025-07-31 13:43:38.420609+00,148,2025-07-31,true
6024,2025-07-31 13:43:38.420609+00,149,2025-07-31,true
6025,2025-07-31 13:43:38.420609+00,105,2025-07-31,true
6026,2025-07-31 13:43:38.420609+00,106,2025-07-31,true
6027,2025-07-31 13:43:38.420609+00,107,2025-07-31,true
6028,2025-07-31 13:43:38.420609+00,108,2025-07-31,true
6029,2025-07-31 13:43:38.420609+00,109,2025-07-31,true
6030,2025-07-31 13:43:38.420609+00,110,2025-07-31,true
6031,2025-07-31 13:43:38.420609+00,230,2025-07-31,false
6032,2025-07-31 13:43:38.420609+00,18,2025-07-31,false
6033,2025-07-31 13:43:38.420609+00,19,2025-07-31,false
6034,2025-07-31 13:43:38.420609+00,20,2025-07-31,false
6035,2025-07-31 13:43:38.420609+00,21,2025-07-31,false
6036,2025-07-31 13:43:38.420609+00,22,2025-07-31,false
6037,2025-07-31 13:43:38.420609+00,111,2025-07-31,true
6038,2025-07-31 13:43:38.420609+00,112,2025-07-31,true
6039,2025-07-31 13:43:38.420609+00,113,2025-07-31,false
6040,2025-07-31 13:43:38.420609+00,114,2025-07-31,true
6041,2025-07-31 13:43:38.420609+00,115,2025-07-31,true
6042,2025-07-31 13:43:38.420609+00,116,2025-07-31,true
6043,2025-07-31 13:43:38.420609+00,117,2025-07-31,true
6044,2025-07-31 13:43:38.420609+00,232,2025-07-31,true
6045,2025-07-31 13:43:38.420609+00,118,2025-07-31,true
6046,2025-07-31 13:43:38.420609+00,119,2025-07-31,false
6047,2025-07-31 13:43:38.420609+00,120,2025-07-31,true
6048,2025-07-31 13:43:38.420609+00,121,2025-07-31,true
6049,2025-07-31 13:43:38.420609+00,122,2025-07-31,false
6050,2025-07-31 13:43:38.420609+00,123,2025-07-31,true
6051,2025-07-31 13:43:38.420609+00,124,2025-07-31,true
6052,2025-07-31 13:43:38.420609+00,125,2025-07-31,false
6053,2025-07-31 13:43:38.420609+00,126,2025-07-31,true
6054,2025-07-31 13:43:38.420609+00,127,2025-07-31,true
6055,2025-07-31 13:43:38.420609+00,128,2025-07-31,false
6056,2025-07-31 13:43:38.420609+00,129,2025-07-31,false
6057,2025-07-31 13:43:38.420609+00,233,2025-07-31,true
6058,2025-07-31 13:43:38.420609+00,229,2025-07-31,true
6059,2025-07-31 13:43:38.420609+00,438,2025-07-31,true
6060,2025-07-31 13:43:38.420609+00,31,2025-07-31,true
6061,2025-07-31 13:43:38.420609+00,32,2025-07-31,false
6062,2025-07-31 13:43:38.420609+00,33,2025-07-31,true
6063,2025-07-31 13:43:38.420609+00,34,2025-07-31,true
6064,2025-07-31 13:43:38.420609+00,35,2025-07-31,true
6065,2025-07-31 13:43:38.420609+00,41,2025-07-31,false
6066,2025-07-31 13:43:38.420609+00,43,2025-07-31,true
6067,2025-07-31 13:43:38.420609+00,44,2025-07-31,true
6068,2025-07-31 13:43:38.420609+00,45,2025-07-31,true
6069,2025-07-31 13:43:38.420609+00,46,2025-07-31,false
6070,2025-07-31 13:43:38.420609+00,36,2025-07-31,true
6071,2025-07-31 13:43:38.420609+00,37,2025-07-31,true
6072,2025-07-31 13:43:38.420609+00,38,2025-07-31,true
6073,2025-07-31 13:43:38.420609+00,40,2025-07-31,true
6074,2025-07-31 13:43:38.420609+00,130,2025-07-31,false
6075,2025-07-31 13:43:38.420609+00,131,2025-07-31,true
6076,2025-07-31 13:43:38.420609+00,133,2025-07-31,false
6077,2025-07-31 13:43:38.420609+00,134,2025-07-31,false
6078,2025-07-31 13:43:38.420609+00,135,2025-07-31,false
6079,2025-07-31 13:43:38.420609+00,137,2025-07-31,false
6080,2025-07-31 13:43:38.420609+00,138,2025-07-31,true
6081,2025-07-31 13:43:38.420609+00,139,2025-07-31,true
6082,2025-07-31 13:43:38.420609+00,140,2025-07-31,false
6083,2025-07-31 13:43:38.420609+00,141,2025-07-31,true
6084,2025-07-31 13:43:38.420609+00,142,2025-07-31,true
6085,2025-07-31 13:43:38.420609+00,143,2025-07-31,true
6086,2025-07-31 13:43:38.420609+00,144,2025-07-31,true
6087,2025-07-31 13:43:38.420609+00,145,2025-07-31,true
6088,2025-07-31 13:43:38.420609+00,146,2025-07-31,true
6089,2025-07-31 13:43:38.420609+00,147,2025-07-31,true
6090,2025-07-31 13:43:38.420609+00,150,2025-07-31,false
6091,2025-07-31 13:43:38.420609+00,151,2025-07-31,true
6092,2025-07-31 13:43:38.420609+00,152,2025-07-31,true
6093,2025-07-31 13:43:38.420609+00,153,2025-07-31,false
6094,2025-07-31 13:43:38.420609+00,154,2025-07-31,true
6095,2025-07-31 13:43:38.420609+00,155,2025-07-31,false
6096,2025-07-31 13:43:38.420609+00,156,2025-07-31,true
6097,2025-07-31 13:43:38.420609+00,157,2025-07-31,true
6098,2025-07-31 13:43:38.420609+00,158,2025-07-31,false
6099,2025-07-31 13:43:38.420609+00,159,2025-07-31,false
6100,2025-07-31 13:43:38.420609+00,160,2025-07-31,true
6101,2025-07-31 13:43:38.420609+00,161,2025-07-31,false
6102,2025-07-31 13:43:38.420609+00,162,2025-07-31,true
6103,2025-07-31 13:43:38.420609+00,163,2025-07-31,true
6104,2025-07-31 13:43:38.420609+00,164,2025-07-31,true
6105,2025-07-31 13:43:38.420609+00,165,2025-07-31,true
6106,2025-07-31 13:43:38.420609+00,166,2025-07-31,true
6107,2025-07-31 13:43:38.420609+00,47,2025-07-31,false
6108,2025-07-31 13:43:38.420609+00,48,2025-07-31,true
6109,2025-07-31 13:43:38.420609+00,53,2025-07-31,true
6110,2025-07-31 13:43:38.420609+00,54,2025-07-31,true
6111,2025-07-31 13:43:38.420609+00,49,2025-07-31,true
6112,2025-07-31 13:43:38.420609+00,50,2025-07-31,true
6113,2025-07-31 13:43:38.420609+00,51,2025-07-31,true
6114,2025-07-31 13:43:38.420609+00,52,2025-07-31,true
6115,2025-07-31 13:43:38.420609+00,55,2025-07-31,false
6116,2025-07-31 13:43:38.420609+00,167,2025-07-31,true
6117,2025-07-31 13:43:38.420609+00,168,2025-07-31,true
6118,2025-07-31 13:43:38.420609+00,169,2025-07-31,true
6119,2025-07-31 13:43:38.420609+00,170,2025-07-31,true
6120,2025-07-31 13:43:38.420609+00,179,2025-07-31,true
6121,2025-07-31 13:43:38.420609+00,180,2025-07-31,true
6122,2025-07-31 13:43:38.420609+00,182,2025-07-31,false
6123,2025-07-31 13:43:38.420609+00,183,2025-07-31,false
6124,2025-07-31 13:43:38.420609+00,171,2025-07-31,true
6125,2025-07-31 13:43:38.420609+00,172,2025-07-31,true
6126,2025-07-31 13:43:38.420609+00,173,2025-07-31,true
6127,2025-07-31 13:43:38.420609+00,174,2025-07-31,true
6128,2025-07-31 13:43:38.420609+00,175,2025-07-31,false
6129,2025-07-31 13:43:38.420609+00,176,2025-07-31,false
6130,2025-07-31 13:43:38.420609+00,177,2025-07-31,false
6131,2025-07-31 13:43:38.420609+00,178,2025-07-31,false
6132,2025-07-31 13:43:38.420609+00,194,2025-07-31,true
6133,2025-07-31 13:43:38.420609+00,195,2025-07-31,false
6134,2025-07-31 13:43:38.420609+00,196,2025-07-31,true
6135,2025-07-31 13:43:38.420609+00,197,2025-07-31,false
6136,2025-07-31 13:43:38.420609+00,198,2025-07-31,true
6137,2025-07-31 13:43:38.420609+00,200,2025-07-31,true
6138,2025-07-31 13:43:38.420609+00,202,2025-07-31,true
6139,2025-07-31 13:43:38.420609+00,199,2025-07-31,true
6140,2025-07-31 13:43:38.420609+00,201,2025-07-31,true
6141,2025-07-31 13:43:38.420609+00,203,2025-07-31,false
6142,2025-07-31 13:43:38.420609+00,235,2025-07-31,true
6143,2025-07-31 13:43:38.420609+00,234,2025-07-31,false
6144,2025-07-31 13:43:38.420609+00,236,2025-07-31,true
6145,2025-07-31 13:43:38.420609+00,204,2025-07-31,true
6146,2025-07-31 13:43:38.420609+00,205,2025-07-31,false
7589,2025-08-01 16:37:18.080578+00,57,2025-08-01,false
7590,2025-08-01 16:37:18.080578+00,58,2025-08-01,false
7591,2025-08-01 16:37:18.080578+00,42,2025-08-01,false
7592,2025-08-01 16:37:18.080578+00,59,2025-08-01,false
7593,2025-08-01 16:37:18.080578+00,60,2025-08-01,false
7594,2025-08-01 16:37:18.080578+00,6,2025-08-01,false
7595,2025-08-01 16:37:18.080578+00,23,2025-08-01,false
7596,2025-08-01 16:37:18.080578+00,24,2025-08-01,false
7597,2025-08-01 16:37:18.080578+00,25,2025-08-01,false
7598,2025-08-01 16:37:18.080578+00,26,2025-08-01,false
7599,2025-08-01 16:37:18.080578+00,27,2025-08-01,false
7600,2025-08-01 16:37:18.080578+00,28,2025-08-01,false
7601,2025-08-01 16:37:18.080578+00,29,2025-08-01,false
7602,2025-08-01 16:37:18.080578+00,30,2025-08-01,false
7603,2025-08-01 16:37:18.080578+00,208,2025-08-01,false
7604,2025-08-01 16:37:18.080578+00,2,2025-08-01,false
7605,2025-08-01 16:37:18.080578+00,56,2025-08-01,false
7606,2025-08-01 16:37:18.080578+00,62,2025-08-01,false
7607,2025-08-01 16:37:18.080578+00,75,2025-08-01,false
7608,2025-08-01 16:37:18.080578+00,184,2025-08-01,true
7609,2025-08-01 16:37:18.080578+00,185,2025-08-01,true
7610,2025-08-01 16:37:18.080578+00,186,2025-08-01,true
7611,2025-08-01 16:37:18.080578+00,187,2025-08-01,true
7612,2025-08-01 16:37:18.080578+00,189,2025-08-01,true
7613,2025-08-01 16:37:18.080578+00,190,2025-08-01,true
7614,2025-08-01 16:37:18.080578+00,95,2025-08-01,false
7615,2025-08-01 16:37:18.080578+00,136,2025-08-01,false
7616,2025-08-01 16:37:18.080578+00,191,2025-08-01,false
7617,2025-08-01 16:37:18.080578+00,193,2025-08-01,true
7618,2025-08-01 16:37:18.080578+00,63,2025-08-01,false
7619,2025-08-01 16:37:18.080578+00,64,2025-08-01,true
7620,2025-08-01 16:37:18.080578+00,65,2025-08-01,false
7621,2025-08-01 16:37:18.080578+00,66,2025-08-01,false
7622,2025-08-01 16:37:18.080578+00,67,2025-08-01,false
7623,2025-08-01 16:37:18.080578+00,68,2025-08-01,false
7624,2025-08-01 16:37:18.080578+00,69,2025-08-01,true
7625,2025-08-01 16:37:18.080578+00,70,2025-08-01,false
7626,2025-08-01 16:37:18.080578+00,71,2025-08-01,false
7627,2025-08-01 16:37:18.080578+00,72,2025-08-01,true
7628,2025-08-01 16:37:18.080578+00,73,2025-08-01,false
7629,2025-08-01 16:37:18.080578+00,74,2025-08-01,true
7630,2025-08-01 16:37:18.080578+00,206,2025-08-01,true
